transaction_id,date,region,product_category,quantity,revenue,net_profit
TRX02060,2026-04-10,Australia,Books,128,24046.08,21689.56416
TRX02061,2026-04-09,Asia,Appliances,97,3417.31,3007.2327999999998
TRX02062,2026-05-27,Africa,Clothing,60,31230.6,26015.0898
TRX02063,2026-06-29,North America,Food,88,2798.4,2423.4144
TRX02064,2026-06-28,Australia,Software,132,83911.08,75687.79416
TRX02065,2026-05-07,North America,Furniture,25,11108.75,9620.1775
TRX02066,2026-06-15,South America,Software,39,4730.7,4129.9011
TRX02067,2026-06-21,South America,Toys,14,6236.44,5444.41212
TRX02068,2026-03-24,Europe,Books,103,69946.27,56586.53243000001
TRX02069,2026-01-06,Unknown_Region,Electronics,123,54238.08,54238.08
TRX02070,2026-06-08,North America,Software,12,3417.24,2959.32984
TRX02071,2026-03-12,North America,Software,125,36580.0,31678.28
TRX02072,2026-05-24,Asia,Food,63,41866.02,36842.097599999994
TRX02073,2026-04-09,Australia,Furniture,71,0,0.0
TRX02074,2026-01-07,Asia,Software,78,13919.1,12248.808
TRX02075,2026-03-16,South America,Toys,18,8780.22,7665.13206
TRX02076,2026-02-18,North America,Books,110,48776.2,42240.18919999999
TRX02077,2026-04-27,Australia,Food,2,690.42,622.75884
TRX02078,2026-04-18,Africa,Toys,78,3876.6,3229.2078
TRX02079,2026-01-28,Australia,Electronics,74,25228.82,22756.39564
TRX02080,2026-04-01,Africa,Software,106,54917.54,45746.31082
TRX02081,2026-04-25,North America,Electronics,6,756.24,654.90384
TRX02082,2026-05-04,Africa,Books,131,8034.23,6692.51359
TRX02083,2026-01-12,South America,Software,47,21775.1,19009.6623
TRX02084,2026-05-13,Africa,Furniture,24,5905.68,4919.43144
TRX02085,2026-01-17,Europe,Software,134,35605.14,28804.558259999998
TRX02086,2026-05-27,Europe,Books,34,23824.48,19274.00432
TRX02087,2026-02-02,Asia,Software,60,2685.0,2362.8
TRX02088,2026-06-21,Australia,Software,0,95302.5,85962.855
TRX02089,2026-01-31,South America,Clothing,115,0,0.0
TRX02090,2026-04-30,Asia,Toys,0,28290.56,24895.6928
TRX02091,2026-03-25,Africa,Appliances,15,5782.2,4816.5725999999995
TRX02092,2026-06-14,South America,Clothing,14,278.04,242.72892000000002
TRX02093,2026-04-09,Asia,Toys,143,108464.07,95448.38160000001
TRX02094,2026-01-24,Asia,Electronics,16,7121.28,6266.7264
TRX02095,2026-06-12,South America,Books,44,11256.96,9827.326079999999
TRX02096,2026-05-28,South America,Clothing,50,30871.0,26950.383
TRX02097,2026-03-11,Africa,Electronics,133,80337.32,66920.98756000001
TRX02098,2026-03-21,Asia,Electronics,5,2897.35,2549.668
TRX02099,2026-03-08,Europe,Toys,37,18138.51,14674.05459
TRX02100,2026-06-20,Europe,Food,29,4105.53,3321.3737699999997
TRX02101,2026-03-13,Africa,Clothing,1,53.3,44.3989
TRX02102,2026-03-23,Asia,Food,131,103207.04,90822.19519999999
TRX02103,2026-02-21,South America,Clothing,16,12753.28,11133.613440000001
TRX02104,2026-06-12,Australia,Clothing,55,0,0.0
TRX02105,2026-01-11,Europe,Toys,68,51069.36,41315.11224
TRX02106,2026-04-09,South America,Furniture,87,62303.31,54390.78963
TRX02107,2026-02-23,South America,Software,76,7626.6,6658.0218
TRX02108,2026-05-30,Africa,Appliances,3,1600.26,1333.01658
TRX02109,2026-01-01,Africa,Food,49,28293.58,23568.55214
TRX02110,2026-06-11,North America,Appliances,41,3571.92,3093.28272
TRX02111,2026-05-17,Asia,Appliances,149,33566.72,29538.713600000003
TRX02112,2026-03-11,Australia,Software,142,75954.38,68510.85076
TRX02113,2026-01-30,Europe,Food,136,15584.24,12607.65016
TRX02114,2026-02-04,Europe,Software,17,3703.28,2995.95352
TRX02115,2026-01-19,Australia,Toys,115,36796.55,33190.4881
TRX02116,2026-03-17,South America,Software,44,0,0.0
TRX02117,2026-06-01,Asia,Electronics,100,10708.0,9423.04
TRX02118,2026-04-18,South America,Food,139,105102.07,91754.10711000001
TRX02119,2026-03-21,Africa,Furniture,117,15824.25,13181.60025
TRX02120,2026-04-15,South America,Software,9,5985.72,5225.53356
TRX02121,2026-01-26,Europe,Furniture,67,36152.53,29247.39677
TRX02122,2026-05-11,Europe,Electronics,111,84180.18,68101.76561999999
TRX02123,2026-01-29,Asia,Software,0,6635.2,5838.976
TRX02124,2026-02-08,Europe,Food,115,68089.2,55084.1628
TRX02125,2026-04-18,Australia,Food,1,462.2,416.9044
TRX02126,2026-03-31,Africa,Food,136,78511.44,65400.029520000004
TRX02127,2026-05-30,Australia,Food,30,2526.0,2278.452
TRX02128,2026-02-10,South America,Toys,118,90408.06,78926.23638
TRX02129,2026-01-03,Europe,Appliances,100,52946.0,42833.314
TRX02130,2026-03-08,Asia,Clothing,116,32991.56,29032.572799999998
TRX02131,2026-06-28,North America,Food,40,4622.0,4002.652
TRX02132,2026-01-20,South America,Toys,25,12449.0,10867.977
TRX02133,2026-05-06,Africa,Software,61,48789.63,40641.76179
TRX02134,2026-02-17,South America,Books,82,21028.08,18357.51384
TRX02135,2026-02-15,Australia,Books,73,15723.47,14182.56994
TRX02136,2026-06-26,Africa,Software,142,29169.64,24298.310120000002
TRX02137,2026-04-20,Europe,Appliances,135,27737.1,22439.313899999997
TRX02138,2026-03-04,Africa,Furniture,140,76507.2,63730.4976
TRX02139,2026-06-07,Asia,Software,0,11856.24,10433.4912
TRX02140,2026-06-14,South America,Appliances,51,36416.55,31791.64815
TRX02141,2026-04-01,Europe,Toys,120,3219.6,2604.6564
TRX02142,2026-03-22,South America,Software,7,5427.03,4737.797189999999
TRX02143,2026-02-19,Australia,Furniture,43,26284.61,23708.71822
TRX02144,2026-04-29,Asia,Appliances,41,11384.06,10017.9728
TRX02145,2026-06-26,Australia,Toys,119,44600.01,40229.20902
TRX02146,2026-04-22,Europe,Food,29,12949.37,10476.04033
TRX02147,2026-05-09,North America,Clothing,53,12990.83,11250.05878
TRX02148,2026-04-19,North America,Toys,132,72984.12,63204.247919999994
TRX02149,2026-06-01,Asia,Furniture,100,24161.0,21261.68
TRX02150,2026-05-15,Australia,Food,95,2214.45,1997.4338999999998
TRX02151,2026-01-15,North America,Electronics,69,33396.69,28921.533540000004
TRX02152,2026-03-11,Africa,Books,50,36109.5,30079.2135
TRX02153,2026-05-19,Europe,Appliances,52,28631.2,23162.6408
TRX02154,2026-04-11,Australia,Clothing,127,73498.71,66295.83642
TRX02155,2026-06-06,Europe,Books,8,2526.56,2043.98704
TRX02156,2026-02-01,South America,Books,32,19839.36,17319.76128
TRX02157,2026-01-18,South America,Clothing,6,2560.62,2235.42126
TRX02158,2026-01-26,Australia,Software,6,1399.02,1261.91604
TRX02159,2026-03-04,Asia,Software,16,2098.08,1846.3103999999998
TRX02160,2026-04-14,South America,Electronics,38,13814.9,12060.4077
TRX02161,2026-04-24,Africa,Software,120,38032.8,31681.322400000005
TRX02162,2026-03-15,Australia,Toys,118,38928.2,35113.236399999994
TRX02163,2026-04-22,Africa,Books,138,90211.98,75146.57934
TRX02164,2026-04-29,Africa,Food,124,53620.08,44665.526640000004
TRX02165,2026-01-15,Asia,Software,145,23040.5,20275.64
TRX02166,2026-04-13,North America,Furniture,125,79005.0,68418.33
TRX02167,2026-05-12,North America,Books,89,34558.7,29927.834199999998
TRX02168,2026-04-17,South America,Software,40,16168.0,14114.664
TRX02169,2026-01-30,Africa,Toys,0,15047.04,12534.18432
TRX02170,2026-05-26,Europe,Electronics,3,1381.95,1117.99755
TRX02171,2026-03-21,South America,Books,28,19567.8,17082.6894
TRX02172,2026-03-31,Unknown_Region,Furniture,86,36586.12,36586.12
TRX02173,2026-06-25,Europe,Software,80,56934.4,46059.9296
TRX02174,2026-04-30,Asia,Food,28,20527.92,18064.5696
TRX02175,2026-05-12,South America,Clothing,50,35075.5,30620.911500000002
TRX02176,2026-02-14,South America,Books,145,48999.85,42776.86905
TRX02177,2026-05-03,South America,Software,80,31913.6,27860.572799999998
TRX02178,2026-04-04,Australia,Electronics,83,23698.16,21375.74032
TRX02179,2026-02-25,North America,Books,133,62494.04,54119.83864
TRX02180,2026-02-02,Europe,Software,62,34983.5,28301.6515
TRX02181,2026-01-20,Australia,Food,57,1282.5,1156.815
TRX02182,2026-01-23,Asia,Toys,50,16529.5,14545.96
TRX02183,2026-06-10,South America,Toys,11,0,0.0
TRX02184,2026-03-24,Australia,Furniture,111,81213.15,73254.2613
TRX02185,2026-06-26,North America,Furniture,42,16204.86,14033.40876
TRX02186,2026-05-12,South America,Electronics,25,17749.0,15494.877
TRX02187,2026-04-18,Africa,Electronics,135,36143.55,30107.577150000005
TRX02188,2026-05-04,Asia,Appliances,51,20798.31,18302.5128
TRX02189,2026-05-23,Australia,Software,58,21185.66,19109.46532
TRX02190,2026-03-02,Australia,Clothing,109,25681.49,23164.703980000002
TRX02191,2026-06-21,South America,Clothing,31,12834.0,11204.082
TRX02192,2026-05-29,North America,Furniture,118,93958.68,81368.21687999999
TRX02193,2026-06-14,Asia,Furniture,24,1310.64,1153.3632
TRX02194,2026-02-05,South America,Books,79,40636.81,35475.93513
TRX02195,2026-06-22,Europe,Furniture,137,78643.48,63622.575319999996
TRX02196,2026-03-04,South America,Furniture,15,4367.7,3813.0020999999997
TRX02197,2026-03-19,Asia,Electronics,56,16521.68,14539.0784
TRX02198,2026-02-09,Unknown_Region,Electronics,143,57189.99,57189.99
TRX02199,2026-03-31,Asia,Food,70,11662.7,10263.176000000001
TRX02200,2026-02-06,South America,Electronics,15,6690.3,5840.6319
TRX02201,2026-06-16,Africa,Toys,32,18634.56,15522.588480000002
TRX02202,2026-03-27,Africa,Furniture,51,18509.94,15418.780019999998
TRX02203,2026-06-03,South America,Books,67,12369.54,10798.60842
TRX02204,2026-06-22,South America,Clothing,103,51459.83,44924.43159
TRX02205,2026-05-07,North America,Appliances,139,9820.35,8504.4231
TRX02206,2026-02-07,Africa,Electronics,107,0,0.0
TRX02207,2026-03-17,South America,Food,10,7547.1,6588.6183
TRX02208,2026-01-17,Africa,Electronics,146,54024.38,45002.30854
TRX02209,2026-06-05,Asia,Software,122,81883.96,72057.8848
TRX02210,2026-06-13,South America,Furniture,128,11427.84,9976.50432
TRX02211,2026-05-10,Australia,Furniture,91,46726.68,42147.46536
TRX02212,2026-05-22,Unknown_Region,Appliances,132,56923.68,56923.68
TRX02213,2026-02-27,Unknown_Region,Toys,113,60658.4,60658.4
TRX02214,2026-03-11,Africa,Toys,107,0,0.0
TRX02215,2026-01-12,Australia,Software,0,50242.5,45318.735
TRX02216,2026-03-18,Europe,Clothing,18,10059.66,8138.26494
TRX02217,2026-06-29,Europe,Food,141,68995.53,55817.38377
TRX02218,2026-05-11,North America,Books,51,17014.11,14734.21926
TRX02219,2026-03-05,Australia,Books,63,35419.23,31948.145460000003
TRX02220,2026-04-24,Asia,Electronics,59,31625.77,27830.6776
TRX02221,2026-05-31,North America,Clothing,85,34149.6,29573.5536
TRX02222,2026-02-06,Asia,Food,137,75026.68,66023.47839999999
TRX02223,2026-02-05,North America,Books,13,9939.67,8607.75422
TRX02224,2026-01-22,Asia,Furniture,0,35009.76,30808.5888
TRX02225,2026-03-10,North America,Books,144,80566.56,69770.64095999999
TRX02226,2026-06-11,Africa,Books,121,37882.68,31556.27244
TRX02227,2026-04-26,North America,Appliances,108,45943.2,39786.8112
TRX02228,2026-05-25,Asia,Food,0,9680.32,8518.6816
TRX02229,2026-03-18,South America,Books,138,64523.28,56328.82344
TRX02230,2026-05-06,North America,Toys,21,5467.56,4734.90696
TRX02231,2026-05-17,Asia,Furniture,131,98480.56,86662.8928
TRX02232,2026-02-07,Unknown_Region,Toys,135,64438.2,64438.2
TRX02233,2026-06-10,Europe,Appliances,70,24042.2,19450.1398
TRX02234,2026-01-12,South America,Electronics,143,76204.7,66526.7031
TRX02235,2026-06-28,Australia,Food,101,62264.48,56162.56096
TRX02236,2026-01-10,South America,Toys,0,69621.82,60779.848860000006
TRX02237,2026-03-30,South America,Food,0,67041.0,58526.793
TRX02238,2026-03-08,South America,Clothing,26,6271.2,5474.7576
TRX02239,2026-01-28,Australia,Software,73,35629.84,32138.115679999995
TRX02240,2026-05-28,Europe,Clothing,22,10394.56,8409.19904
TRX02241,2026-01-04,Asia,Clothing,35,4198.6,3694.7680000000005
TRX02242,2026-02-13,North America,Toys,113,16717.22,14477.11252
TRX02243,2026-02-11,Africa,Furniture,95,17056.3,14207.8979
TRX02244,2026-01-08,Unknown_Region,Food,60,31622.4,31622.4
TRX02245,2026-01-23,Europe,Software,48,5692.8,4605.4752
TRX02246,2026-06-06,Asia,Food,6,2317.08,2039.0303999999999
TRX02247,2026-01-06,North America,Clothing,141,33075.78,28643.62548
TRX02248,2026-01-04,Australia,Appliances,69,29572.71,26674.58442
TRX02249,2026-01-29,Australia,Furniture,23,17911.48,16156.15496
TRX02250,2026-04-24,Asia,Software,62,5090.2,4479.376
TRX02251,2026-01-24,Asia,Clothing,91,60753.42,53463.0096
TRX02252,2026-01-18,Asia,Software,36,4971.96,4375.3248
TRX02253,2026-02-03,Africa,Books,30,7723.5,6433.6755
TRX02254,2026-03-17,South America,Books,62,28120.72,24549.38856
TRX02255,2026-04-01,Asia,Food,45,11777.4,10364.112
TRX02256,2026-04-02,Asia,Books,128,59288.32,52173.7216
TRX02257,2026-04-26,Australia,Clothing,31,9852.42,8886.88284
TRX02258,2026-04-16,North America,Software,0,10432.52,9034.56232
TRX02259,2026-02-10,Africa,Clothing,10,7027.1,5853.5743
TRX02260,2026-01-19,North America,Electronics,39,18694.26,16189.229159999999
TRX02261,2026-02-14,Africa,Furniture,131,72221.61,60160.60113
TRX02262,2026-02-09,Australia,Furniture,54,0,0.0
TRX02263,2026-05-03,Asia,Books,16,512.32,450.8416
TRX02264,2026-01-06,Australia,Books,97,37063.7,33431.4574
TRX02265,2026-02-10,Australia,Food,38,25331.94,22849.40988
TRX02266,2026-03-24,Asia,Furniture,144,28283.04,24889.0752
TRX02267,2026-04-21,Europe,Furniture,74,14746.72,11930.09648
TRX02268,2026-05-05,North America,Toys,33,6615.84,5729.31744
TRX02269,2026-02-23,Asia,Clothing,100,35724.0,31437.12
TRX02270,2026-03-17,Australia,Clothing,110,69011.8,62248.6436
TRX02271,2026-01-05,North America,Food,44,28628.16,24791.98656
TRX02272,2026-04-10,North America,Software,149,55596.37,48146.45642
TRX02273,2026-03-31,Asia,Furniture,0,2251.85,1981.628
TRX02274,2026-02-07,Australia,Electronics,31,10556.43,9521.89986
TRX02275,2026-05-14,South America,Software,104,38790.96,33864.50808
TRX02276,2026-06-01,North America,Appliances,123,62757.06,54347.613959999995
TRX02277,2026-06-01,North America,Food,67,31137.58,26965.14428
TRX02278,2026-05-03,Asia,Appliances,13,10156.77,8937.9576
TRX02279,2026-04-05,South America,Clothing,0,40296.66,35178.98418
TRX02280,2026-06-11,Africa,Appliances,48,24463.2,20377.8456
TRX02281,2026-01-31,South America,Toys,13,8946.34,7810.15482
TRX02282,2026-06-03,Australia,Clothing,121,61092.9,55105.7958
TRX02283,2026-06-22,North America,Electronics,97,44875.11,38861.84526
TRX02284,2026-05-08,Europe,Clothing,130,25381.2,20533.3908
TRX02285,2026-04-12,Australia,Electronics,62,46000.9,41492.8118
TRX02286,2026-05-20,Australia,Appliances,130,49795.2,44915.270399999994
TRX02287,2026-05-22,Unknown_Region,Books,89,58089.41,58089.41
TRX02288,2026-06-08,Australia,Software,91,19472.18,17563.90636
TRX02289,2026-03-23,Australia,Electronics,37,22721.7,20494.973400000003
TRX02290,2026-03-03,North America,Food,147,12687.57,10987.43562
TRX02291,2026-05-09,Europe,Clothing,95,20740.4,16778.9836
TRX02292,2026-03-20,Australia,Appliances,22,2220.9,2003.2518
TRX02293,2026-05-03,Unknown_Region,Appliances,42,6473.04,6473.04
TRX02294,2026-05-29,Europe,Furniture,93,71452.83,57805.33947
TRX02295,2026-04-05,Africa,Books,15,7423.2,6183.5256
TRX02296,2026-05-01,Europe,Clothing,0,10748.4,8695.4556
TRX02297,2026-04-04,Australia,Software,118,71438.38,64437.41876
TRX02298,2026-06-14,Australia,Food,137,76429.56,68939.46312
TRX02299,2026-06-29,Africa,Software,84,48829.2,40674.7236
TRX02300,2026-03-07,Europe,Furniture,128,0,0.0
TRX02301,2026-05-28,Asia,Books,127,17043.4,14998.192000000001
TRX02302,2026-01-31,Europe,Food,126,22778.28,18427.62852
TRX02303,2026-05-02,North America,Furniture,77,38707.9,33521.0414
TRX02304,2026-02-18,Australia,Food,0,5272.05,4755.3891
TRX02305,2026-04-08,Australia,Furniture,139,57423.68,51796.15936
TRX02306,2026-02-19,Asia,Books,122,35848.48,31546.6624
TRX02307,2026-01-03,Africa,Toys,120,73273.2,61036.5756
TRX02308,2026-02-10,Europe,Food,90,46558.8,37666.0692
TRX02309,2026-03-07,South America,Clothing,0,9833.1,8584.2963
TRX02310,2026-04-12,Africa,Appliances,101,22500.78,18743.14974
TRX02311,2026-06-07,North America,Food,130,102447.8,88719.7948
TRX02312,2026-06-30,North America,Appliances,49,0,0.0
TRX02313,2026-01-10,Africa,Appliances,22,2079.44,1732.17352
TRX02314,2026-03-16,Europe,Toys,115,0,0.0
TRX02315,2026-01-14,Africa,Software,52,37010.48,30829.729840000004
TRX02316,2026-01-05,Africa,Appliances,116,48162.04,40118.97932
TRX02317,2026-05-27,Asia,Electronics,74,0,0.0
TRX02318,2026-04-11,Europe,Electronics,95,15914.4,12874.7496
TRX02319,2026-03-19,Asia,Food,113,53147.29,46769.6152
TRX02320,2026-01-25,Australia,Clothing,29,10047.92,9063.22384
TRX02321,2026-03-22,Africa,Toys,14,0,0.0
TRX02322,2026-06-15,Asia,Electronics,105,24421.95,21491.316
TRX02323,2026-04-18,Europe,Food,40,1236.0,999.924
TRX02324,2026-02-12,South America,Clothing,53,28317.37,24721.06401
TRX02325,2026-06-06,Europe,Food,36,23306.76,18855.16884
TRX02326,2026-04-27,North America,Electronics,45,0,0.0
TRX02327,2026-04-23,Australia,Electronics,125,34945.0,31520.39
TRX02328,2026-06-19,South America,Toys,149,36004.36,31431.80628
TRX02329,2026-05-15,North America,Appliances,73,49628.32,42978.12512
TRX02330,2026-01-16,North America,Electronics,0,8564.0,7416.424
TRX02331,2026-03-10,Africa,Furniture,0,18848.75,15701.00875
TRX02332,2026-03-23,Australia,Clothing,99,49529.7,44675.789399999994
TRX02333,2026-05-31,Australia,Toys,61,17917.53,16161.61206
TRX02334,2026-01-15,North America,Furniture,83,1473.25,1275.8345
TRX02335,2026-04-02,Africa,Toys,141,95634.66,79663.67178
TRX02336,2026-02-12,Asia,Clothing,138,51202.14,45057.8832
TRX02337,2026-06-09,Asia,Furniture,61,38130.49,33554.8312
TRX02338,2026-05-04,Europe,Toys,117,92375.01,74731.38308999999
TRX02339,2026-05-15,Europe,Electronics,67,8584.71,6945.030389999999
TRX02340,2026-02-13,Europe,Toys,130,15304.9,12381.6641
TRX02341,2026-02-03,South America,Clothing,23,360.41,314.63793000000004
TRX02342,2026-06-12,South America,Toys,110,27595.7,24091.0461
TRX02343,2026-05-18,Australia,Books,29,15037.37,13563.707740000002
TRX02344,2026-01-03,North America,Clothing,102,30211.38,26163.055080000002
TRX02345,2026-05-12,Asia,Software,42,24972.78,21976.0464
TRX02346,2026-04-03,Australia,Appliances,64,3192.32,2879.47264
TRX02347,2026-06-28,Africa,Food,101,79205.21,65977.93993000001
TRX02348,2026-02-17,Asia,Furniture,141,85914.12,75604.4256
TRX02349,2026-01-05,North America,Toys,0,98163.38,85009.48708
TRX02350,2026-03-07,Africa,Electronics,41,8515.29,7093.236570000001
TRX02351,2026-06-09,South America,Electronics,7,5218.43,4555.6893900000005
TRX02352,2026-05-15,Australia,Appliances,0,7951.36,7172.126719999999
TRX02353,2026-03-15,Europe,Food,139,18461.98,14935.74182
TRX02354,2026-02-17,Africa,Furniture,74,41551.0,34611.983
TRX02355,2026-01-18,North America,Food,47,33173.54,28728.285640000002
TRX02356,2026-05-15,Europe,Food,111,44178.0,35740.002
TRX02357,2026-04-05,Europe,Books,118,70126.22,56732.11198
TRX02358,2026-06-22,Europe,Software,83,30137.3,24381.0757
TRX02359,2026-06-05,Europe,Furniture,139,39760.95,32166.608549999997
TRX02360,2026-05-13,South America,Furniture,13,8120.06,7088.81238
TRX02361,2026-01-01,Australia,Electronics,57,19604.01,17682.81702
TRX02362,2026-05-21,North America,Toys,48,15817.92,13698.31872
TRX02363,2026-02-02,Europe,Electronics,40,15306.4,12382.8776
TRX02364,2026-05-22,North America,Toys,40,9779.6,8469.133600000001
TRX02365,2026-04-18,South America,Toys,49,0,0.0
TRX02366,2026-03-13,Asia,Software,59,24349.89,21427.9032
TRX02367,2026-05-11,North America,Food,54,0,0.0
TRX02368,2026-03-03,Australia,Electronics,103,47559.22,42898.41644
TRX02369,2026-06-18,Asia,Food,18,3943.44,3470.2272000000003
TRX02370,2026-04-07,Australia,Clothing,37,28407.12,25623.22224
TRX02371,2026-04-26,South America,Electronics,113,81509.16,71157.49668
TRX02372,2026-02-07,South America,Appliances,14,4101.72,3580.8015600000003
TRX02373,2026-05-24,South America,Toys,12,7232.76,6314.19948
TRX02374,2026-03-15,North America,Furniture,37,12416.46,10752.654359999999
TRX02375,2026-04-19,South America,Furniture,68,17973.08,15690.498840000002
TRX02376,2026-06-08,Africa,Electronics,146,68822.94,57329.509020000005
TRX02377,2026-02-18,Asia,Food,64,26912.64,23683.123199999998
TRX02378,2026-06-05,Australia,Clothing,3,685.05,617.9150999999999
TRX02379,2026-05-27,South America,Food,147,51108.96,44618.12208
TRX02380,2026-03-04,Australia,Electronics,0,775.14,699.17628
TRX02381,2026-04-21,Africa,Electronics,135,31268.7,26046.827100000002
TRX02382,2026-03-29,Africa,Electronics,103,70308.83,58567.255390000006
TRX02383,2026-02-11,South America,Electronics,105,67566.45,58985.51085
TRX02384,2026-01-11,Europe,Clothing,66,49232.04,39828.72036
TRX02385,2026-04-18,South America,Electronics,16,8910.24,7778.63952
TRX02386,2026-02-12,Africa,Toys,143,30827.94,25679.67402
TRX02387,2026-05-28,Australia,Software,129,37069.44,33436.634880000005
TRX02388,2026-02-12,Europe,Clothing,134,0,0.0
TRX02389,2026-04-20,Africa,Books,0,9035.82,7526.83806
TRX02390,2026-01-26,Asia,Food,97,29980.76,26383.068799999997
TRX02391,2026-05-29,Europe,Furniture,12,5188.32,4197.35088
TRX02392,2026-03-09,North America,Software,58,31715.56,27465.67496
TRX02393,2026-06-23,Australia,Toys,46,3143.18,2835.1483599999997
TRX02394,2026-04-23,Australia,Books,24,8058.24,7268.53248
TRX02395,2026-01-26,North America,Books,0,11046.44,9566.21704
TRX02396,2026-03-05,South America,Clothing,121,31438.22,27445.56606
TRX02397,2026-05-31,Europe,Books,85,59878.25,48441.50425
TRX02398,2026-01-30,North America,Clothing,18,9460.8,8193.0528
TRX02399,2026-02-12,Australia,Furniture,71,19451.87,17545.58674
TRX02400,2026-04-15,North America,Appliances,106,19961.92,17287.022719999997
TRX02401,2026-06-07,Europe,Food,79,50849.93,41137.59337
TRX02402,2026-04-16,North America,Toys,16,1368.64,1185.24224
TRX02403,2026-03-09,Australia,Software,47,9690.46,8740.794919999998
TRX02404,2026-01-30,North America,Books,75,20898.0,18097.667999999998
TRX02405,2026-06-06,Asia,Toys,0,28601.42,25169.2496
TRX02406,2026-06-30,North America,Appliances,107,61859.91,53570.68206000001
TRX02407,2026-04-02,Africa,Clothing,131,71341.29,59427.29457
TRX02408,2026-02-23,Africa,Electronics,121,32495.76,27068.96808
TRX02409,2026-05-24,Europe,Books,40,0,0.0
TRX02410,2026-06-08,Asia,Toys,20,13235.8,11647.503999999999
TRX02411,2026-05-01,Africa,Software,112,9393.44,7824.73552
TRX02412,2026-03-17,South America,Electronics,119,25840.85,22559.06205
TRX02413,2026-05-09,Africa,Furniture,75,50322.0,41918.226
TRX02414,2026-06-17,Africa,Software,130,64298.0,53560.234
TRX02415,2026-06-14,South America,Food,83,23453.31,20474.73963
TRX02416,2026-05-25,Africa,Software,51,33931.83,28265.21439
TRX02417,2026-03-21,Asia,Appliances,125,27912.5,24563.0
TRX02418,2026-05-12,Africa,Electronics,36,11178.72,9311.87376
TRX02419,2026-01-28,South America,Appliances,0,85194.82,74375.07786
TRX02420,2026-06-08,Asia,Software,40,14330.4,12610.752
TRX02421,2026-04-10,Asia,Books,85,27419.3,24128.984
TRX02422,2026-05-15,Asia,Software,111,42181.11,37119.3768
TRX02423,2026-04-23,South America,Clothing,0,33402.32,29160.22536
TRX02424,2026-03-23,North America,Clothing,62,44073.32,38167.49512
TRX02425,2026-01-20,Africa,Software,45,11262.6,9381.7458
TRX02426,2026-02-23,North America,Clothing,104,3648.32,3159.4451200000003
TRX02427,2026-05-12,Asia,Electronics,99,44017.38,38735.2944
TRX02428,2026-06-28,Europe,Books,57,22113.15,17889.538350000003
TRX02429,2026-02-19,Unknown_Region,Electronics,97,74907.28,74907.28
TRX02430,2026-06-04,South America,Toys,132,62878.2,54892.6686
TRX02431,2026-03-25,Australia,Books,52,23986.56,21635.87712
TRX02432,2026-02-08,North America,Furniture,54,30522.42,26432.415719999997
TRX02433,2026-01-12,Asia,Toys,65,14591.2,12840.256000000001
TRX02434,2026-04-08,Africa,Software,81,5069.79,4223.13507
TRX02435,2026-01-02,South America,Electronics,50,26780.0,23378.94
TRX02436,2026-02-22,North America,Food,44,7530.16,6521.11856
TRX02437,2026-06-27,Europe,Food,51,22999.47,18606.57123
TRX02438,2026-02-09,Australia,Furniture,56,7828.8,7061.5776000000005
TRX02439,2026-02-06,Europe,Clothing,36,18437.04,14915.56536
TRX02440,2026-03-10,Australia,Furniture,85,33172.1,29921.2342
TRX02441,2026-04-22,Australia,Toys,13,10348.13,9334.01326
TRX02442,2026-03-10,South America,Appliances,84,11242.56,9814.75488
TRX02443,2026-03-07,Europe,Electronics,47,6321.97,5114.47373
TRX02444,2026-06-10,South America,Appliances,144,42971.04,37513.71792
TRX02445,2026-05-05,Africa,Electronics,71,0,0.0
TRX02446,2026-05-14,Australia,Appliances,107,47436.31,42787.55162
TRX02447,2026-03-24,North America,Books,78,45954.48,39796.57968
TRX02448,2026-01-10,North America,Software,1,784.88,679.7060799999999
TRX02449,2026-04-12,South America,Clothing,58,0,0.0
TRX02450,2026-06-19,Europe,Clothing,130,73710.0,59631.39
TRX02451,2026-02-15,North America,Books,107,77469.07,67088.21462000001
TRX02452,2026-06-05,Asia,Furniture,11,0,0.0
TRX02453,2026-05-17,Europe,Food,14,7602.14,6150.13126
TRX02454,2026-06-17,Africa,Food,33,5862.12,4883.14596
TRX02455,2026-02-10,Africa,Toys,10,1467.0,1222.011
TRX02456,2026-04-05,Australia,Appliances,68,21940.88,19790.67376
TRX02457,2026-02-24,Africa,Books,59,5161.91,4299.87103
TRX02458,2026-03-12,Africa,Food,102,49772.94,41460.85902
TRX02459,2026-02-20,South America,Food,47,5934.22,5180.57406
TRX02460,2026-05-13,South America,Software,32,1833.6,1600.7328
TRX02461,2026-04-21,Africa,Food,29,4964.8,4135.678400000001
TRX02462,2026-06-19,Asia,Food,70,21095.2,18563.776
TRX02463,2026-03-21,North America,Clothing,39,4694.82,4065.7141199999996
TRX02464,2026-04-12,South America,Furniture,2,185.84,162.23832
TRX02465,2026-02-20,Africa,Furniture,30,11973.0,9973.509
TRX02466,2026-01-24,Asia,Appliances,56,40371.52,35526.9376
TRX02467,2026-01-21,North America,Furniture,150,5347.5,4630.9349999999995
TRX02468,2026-04-12,Europe,Toys,90,0,0.0
TRX02469,2026-05-26,Europe,Appliances,17,4115.36,3329.32624
TRX02470,2026-03-07,North America,Clothing,115,23127.65,20028.5449
TRX02471,2026-05-24,Africa,Software,29,22236.33,18522.86289
